Region,Order ID,Current State,Action,Reward,Next State,Done
Gomti Nagar,856,"{'Restaurant Cell': (30, 9), 'Customer Cell': (31, 29), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 55, 'Distance to Depot': 11, 'Distance to Restaurants': [16, 35, 33, 18, 17, 15, 27, 17, 17, 33, 13, 20, 9, 12, 24, 22, 15, 18, 19, 22, 4, 22, 7, 18, 29, 10, 9, 11, 16, 18, 4, 4, 13, 7, 17, 7, 27, 23, 26, 8, 24, 13, 15, 17, 16, 30, 23, 24, 26, 15, 16, 28, 14, 5, 10, 13, 20, 8, 13, 28, 24, 8, 23, 23, 21, 27, 20, 21, 22, 19, 23, 7, 8, 19, 21, 10, 11, 13, 19, 5, 7, 16, 17, 8, 17, 29, 23, 18, 15, 14, 20, 20, 17, 22, 6, 10, 29, 25, 22, 20, 16, 27, 19, 32, 11, 23, 9, 23, 27, 17, 16, 11, 18, 1, 27, 10, 20, 25, 23, 30, 17, 10, 8, 15, 12, 12, 40, 22, 13, 12, 15, 17, 19, 31, 18, 13, 5, 22, 21, 13, 15, 17, 10, 15, 39, 24, 21, 24, 23, 13, 19, 19, 24]}",Reject,-1.3,"{'Restaurant Cell': (30, 9), 'Customer Cell': (31, 29), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 55, 'Distance to Depot': 12, 'Distance to Restaurants': [11, 32, 30, 5, 30, 26, 30, 20, 6, 30, 10, 33, 6, 17, 23, 35, 8, 15, 16, 23, 9, 21, 6, 5, 26, 19, 6, 22, 15, 15, 13, 11, 10, 6, 20, 20, 24, 36, 39, 11, 21, 12, 12, 30, 13, 43, 20, 21, 39, 28, 23, 41, 7, 8, 3, 12, 23, 15, 16, 41, 25, 19, 36, 20, 34, 14, 21, 18, 25, 32, 10, 10, 5, 16, 34, 23, 18, 26, 32, 8, 12, 9, 30, 21, 30, 26, 36, 15, 12, 19, 31, 29, 10, 11, 19, 9, 26, 38, 35, 23, 27, 24, 6, 29, 12, 20, 12, 20, 26, 30, 29, 8, 31, 14, 40, 9, 33, 38, 36, 27, 14, 23, 9, 6, 21, 25, 37, 13, 6, 25, 16, 20, 24, 44, 15, 18, 18, 9, 28, 0, 2, 20, 23, 12, 36, 37, 32, 11, 20, 18, 22, 22, 37]}",False
Gomti Nagar,857,"{'Restaurant Cell': (12, 10), 'Customer Cell': (20, 6), 'Preparation Time (mins)': 14, 'Expected Delivery Time (mins)': 28, 'Distance to Depot': 12, 'Distance to Restaurants': [11, 32, 30, 5, 30, 26, 30, 20, 6, 30, 10, 33, 6, 17, 23, 35, 8, 15, 16, 23, 9, 21, 6, 5, 26, 19, 6, 22, 15, 15, 13, 11, 10, 6, 20, 20, 24, 36, 39, 11, 21, 12, 12, 30, 13, 43, 20, 21, 39, 28, 23, 41, 7, 8, 3, 12, 23, 15, 16, 41, 25, 19, 36, 20, 34, 14, 21, 18, 25, 32, 10, 10, 5, 16, 34, 23, 18, 26, 32, 8, 12, 9, 30, 21, 30, 26, 36, 15, 12, 19, 31, 29, 10, 11, 19, 9, 26, 38, 35, 23, 27, 24, 6, 29, 12, 20, 12, 20, 26, 30, 29, 8, 31, 14, 40, 9, 33, 38, 36, 27, 14, 23, 9, 6, 21, 25, 37, 13, 6, 25, 16, 20, 24, 44, 15, 18, 18, 9, 28, 0, 2, 20, 23, 12, 36, 37, 32, 11, 20, 18, 22, 22, 37]}",Accept,17.0,"{'Restaurant Cell': (12, 10), 'Customer Cell': (20, 6), 'Preparation Time (mins)': 14, 'Expected Delivery Time (mins)': 28, 'Distance to Depot': 10, 'Distance to Restaurants': [5, 20, 18, 13, 28, 24, 28, 32, 18, 18, 6, 31, 6, 15, 21, 33, 20, 11, 4, 21, 17, 19, 8, 9, 14, 17, 18, 26, 13, 3, 19, 19, 2, 10, 32, 20, 12, 34, 37, 23, 9, 24, 8, 28, 3, 41, 8, 9, 37, 26, 21, 39, 5, 14, 13, 10, 35, 23, 14, 39, 23, 23, 34, 14, 32, 16, 19, 6, 37, 30, 12, 8, 7, 12, 32, 21, 16, 26, 30, 20, 10, 21, 28, 19, 28, 20, 34, 9, 4, 29, 29, 27, 6, 11, 17, 21, 24, 36, 33, 35, 25, 20, 8, 17, 10, 16, 24, 8, 24, 28, 27, 4, 29, 14, 38, 7, 31, 36, 34, 15, 2, 21, 7, 18, 27, 25, 25, 11, 18, 27, 14, 32, 22, 42, 13, 28, 18, 11, 26, 12, 12, 32, 21, 2, 24, 35, 30, 13, 8, 16, 34, 34, 35]}",False
Gomti Nagar,858,"{'Restaurant Cell': (4, 27), 'Customer Cell': (22, 22), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 72, 'Distance to Depot': 10, 'Distance to Restaurants': [5, 20, 18, 13, 28, 24, 28, 32, 18, 18, 6, 31, 6, 15, 21, 33, 20, 11, 4, 21, 17, 19, 8, 9, 14, 17, 18, 26, 13, 3, 19, 19, 2, 10, 32, 20, 12, 34, 37, 23, 9, 24, 8, 28, 3, 41, 8, 9, 37, 26, 21, 39, 5, 14, 13, 10, 35, 23, 14, 39, 23, 23, 34, 14, 32, 16, 19, 6, 37, 30, 12, 8, 7, 12, 32, 21, 16, 26, 30, 20, 10, 21, 28, 19, 28, 20, 34, 9, 4, 29, 29, 27, 6, 11, 17, 21, 24, 36, 33, 35, 25, 20, 8, 17, 10, 16, 24, 8, 24, 28, 27, 4, 29, 14, 38, 7, 31, 36, 34, 15, 2, 21, 7, 18, 27, 25, 25, 11, 18, 27, 14, 32, 22, 42, 13, 28, 18, 11, 26, 12, 12, 32, 21, 2, 24, 35, 30, 13, 8, 16, 34, 34, 35]}",Reject,-1.0,"{'Restaurant Cell': (4, 27), 'Customer Cell': (22, 22), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 72, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
Gomti Nagar,859,"{'Restaurant Cell': (32, 14), 'Customer Cell': (15, 25), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 44, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Accept,1.0,"{'Restaurant Cell': (32, 14), 'Customer Cell': (15, 25), 'Preparation Time (mins)': 9, 'Expected Delivery Time (mins)': 44, 'Distance to Depot': 14, 'Distance to Restaurants': [29, 34, 32, 31, 16, 14, 26, 18, 30, 32, 18, 7, 22, 11, 23, 9, 28, 17, 20, 21, 17, 21, 20, 31, 28, 9, 22, 12, 15, 23, 13, 15, 22, 20, 18, 6, 26, 10, 13, 15, 25, 26, 16, 6, 21, 17, 22, 23, 13, 4, 15, 15, 27, 18, 23, 14, 21, 11, 12, 15, 23, 9, 14, 22, 14, 40, 19, 26, 23, 6, 36, 16, 21, 18, 10, 9, 10, 12, 6, 18, 14, 29, 8, 5, 4, 28, 10, 17, 20, 15, 19, 19, 30, 35, 7, 23, 28, 12, 19, 21, 15, 26, 32, 31, 14, 22, 16, 24, 26, 8, 5, 24, 13, 12, 14, 17, 13, 12, 10, 29, 26, 7, 17, 28, 13, 11, 39, 35, 26, 13, 14, 18, 18, 18, 17, 14, 8, 35, 20, 26, 28, 18, 7, 22, 38, 11, 20, 37, 22, 12, 20, 20, 17]}",False
Gomti Nagar,860,"{'Restaurant Cell': (26, 29), 'Customer Cell': (28, 5), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 69, 'Distance to Depot': 14, 'Distance to Restaurants': [29, 34, 32, 31, 16, 14, 26, 18, 30, 32, 18, 7, 22, 11, 23, 9, 28, 17, 20, 21, 17, 21, 20, 31, 28, 9, 22, 12, 15, 23, 13, 15, 22, 20, 18, 6, 26, 10, 13, 15, 25, 26, 16, 6, 21, 17, 22, 23, 13, 4, 15, 15, 27, 18, 23, 14, 21, 11, 12, 15, 23, 9, 14, 22, 14, 40, 19, 26, 23, 6, 36, 16, 21, 18, 10, 9, 10, 12, 6, 18, 14, 29, 8, 5, 4, 28, 10, 17, 20, 15, 19, 19, 30, 35, 7, 23, 28, 12, 19, 21, 15, 26, 32, 31, 14, 22, 16, 24, 26, 8, 5, 24, 13, 12, 14, 17, 13, 12, 10, 29, 26, 7, 17, 28, 13, 11, 39, 35, 26, 13, 14, 18, 18, 18, 17, 14, 8, 35, 20, 26, 28, 18, 7, 22, 38, 11, 20, 37, 22, 12, 20, 20, 17]}",Reject,-1.4,"{'Restaurant Cell': (26, 29), 'Customer Cell': (28, 5), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 69, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
Gomti Nagar,861,"{'Restaurant Cell': (16, 10), 'Customer Cell': (16, 3), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 18, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Accept,27.0,"{'Restaurant Cell': (16, 10), 'Customer Cell': (16, 3), 'Preparation Time (mins)': 11, 'Expected Delivery Time (mins)': 18, 'Distance to Depot': 11, 'Distance to Restaurants': [8, 13, 11, 20, 27, 23, 27, 39, 25, 11, 9, 30, 13, 14, 20, 32, 27, 10, 3, 20, 24, 18, 15, 16, 7, 16, 25, 33, 12, 4, 26, 26, 9, 17, 39, 27, 9, 33, 36, 30, 2, 31, 7, 27, 6, 40, 7, 2, 36, 25, 20, 38, 12, 21, 20, 9, 42, 30, 13, 38, 22, 30, 33, 13, 31, 17, 18, 3, 44, 29, 17, 15, 14, 11, 31, 20, 15, 33, 29, 27, 15, 28, 27, 18, 27, 19, 33, 8, 7, 36, 28, 26, 9, 12, 18, 28, 23, 35, 32, 42, 24, 19, 13, 10, 11, 15, 31, 1, 23, 29, 26, 11, 28, 21, 37, 12, 30, 35, 33, 12, 5, 20, 14, 25, 34, 32, 18, 12, 25, 34, 13, 39, 21, 41, 12, 35, 25, 12, 25, 19, 19, 39, 28, 7, 17, 34, 29, 14, 1, 15, 41, 41, 34]}",False
Gomti Nagar,862,"{'Restaurant Cell': (2, 12), 'Customer Cell': (4, 19), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 39, 'Distance to Depot': 11, 'Distance to Restaurants': [8, 13, 11, 20, 27, 23, 27, 39, 25, 11, 9, 30, 13, 14, 20, 32, 27, 10, 3, 20, 24, 18, 15, 16, 7, 16, 25, 33, 12, 4, 26, 26, 9, 17, 39, 27, 9, 33, 36, 30, 2, 31, 7, 27, 6, 40, 7, 2, 36, 25, 20, 38, 12, 21, 20, 9, 42, 30, 13, 38, 22, 30, 33, 13, 31, 17, 18, 3, 44, 29, 17, 15, 14, 11, 31, 20, 15, 33, 29, 27, 15, 28, 27, 18, 27, 19, 33, 8, 7, 36, 28, 26, 9, 12, 18, 28, 23, 35, 32, 42, 24, 19, 13, 10, 11, 15, 31, 1, 23, 29, 26, 11, 28, 21, 37, 12, 30, 35, 33, 12, 5, 20, 14, 25, 34, 32, 18, 12, 25, 34, 13, 39, 21, 41, 12, 35, 25, 12, 25, 19, 19, 39, 28, 7, 17, 34, 29, 14, 1, 15, 41, 41, 34]}",Accept,6.0,"{'Restaurant Cell': (2, 12), 'Customer Cell': (4, 19), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 39, 'Distance to Depot': 19, 'Distance to Restaurants': [34, 19, 23, 36, 1, 5, 9, 35, 35, 19, 23, 14, 27, 14, 8, 18, 33, 18, 25, 8, 22, 10, 25, 36, 21, 12, 27, 29, 16, 28, 22, 22, 27, 25, 35, 23, 19, 7, 8, 26, 30, 31, 21, 11, 26, 12, 21, 26, 12, 13, 8, 10, 32, 23, 28, 19, 38, 26, 15, 14, 6, 26, 5, 15, 3, 45, 10, 31, 40, 15, 41, 21, 26, 17, 7, 8, 13, 29, 17, 23, 19, 34, 9, 12, 21, 11, 9, 20, 25, 32, 2, 2, 35, 40, 14, 28, 11, 9, 4, 38, 4, 9, 37, 22, 19, 13, 27, 29, 9, 25, 12, 29, 4, 17, 13, 22, 4, 15, 15, 16, 31, 10, 22, 33, 30, 28, 22, 40, 31, 30, 15, 35, 7, 13, 16, 31, 21, 40, 3, 31, 33, 35, 24, 27, 21, 8, 3, 42, 27, 13, 37, 37, 6]}",False
Gomti Nagar,863,"{'Restaurant Cell': (22, 12), 'Customer Cell': (18, 24), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 19, 'Distance to Restaurants': [34, 19, 23, 36, 1, 5, 9, 35, 35, 19, 23, 14, 27, 14, 8, 18, 33, 18, 25, 8, 22, 10, 25, 36, 21, 12, 27, 29, 16, 28, 22, 22, 27, 25, 35, 23, 19, 7, 8, 26, 30, 31, 21, 11, 26, 12, 21, 26, 12, 13, 8, 10, 32, 23, 28, 19, 38, 26, 15, 14, 6, 26, 5, 15, 3, 45, 10, 31, 40, 15, 41, 21, 26, 17, 7, 8, 13, 29, 17, 23, 19, 34, 9, 12, 21, 11, 9, 20, 25, 32, 2, 2, 35, 40, 14, 28, 11, 9, 4, 38, 4, 9, 37, 22, 19, 13, 27, 29, 9, 25, 12, 29, 4, 17, 13, 22, 4, 15, 15, 16, 31, 10, 22, 33, 30, 28, 22, 40, 31, 30, 15, 35, 7, 13, 16, 31, 21, 40, 3, 31, 33, 35, 24, 27, 21, 8, 3, 42, 27, 13, 37, 37, 6]}",Reject,-1.9,"{'Restaurant Cell': (22, 12), 'Customer Cell': (18, 24), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 50, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
Gomti Nagar,864,"{'Restaurant Cell': (26, 1), 'Customer Cell': (31, 28), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 53, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",Reject,-1.5,"{'Restaurant Cell': (26, 1), 'Customer Cell': (31, 28), 'Preparation Time (mins)': 10, 'Expected Delivery Time (mins)': 53, 'Distance to Depot': 15, 'Distance to Restaurants': [0, 21, 19, 12, 33, 29, 33, 31, 17, 19, 11, 36, 7, 20, 26, 38, 19, 16, 9, 26, 16, 24, 9, 8, 15, 22, 17, 25, 18, 6, 18, 18, 7, 9, 31, 23, 15, 39, 42, 22, 10, 23, 13, 33, 8, 46, 13, 10, 42, 31, 26, 44, 4, 13, 12, 15, 34, 22, 19, 44, 28, 22, 39, 19, 37, 11, 24, 7, 36, 35, 9, 13, 8, 17, 37, 26, 21, 29, 35, 19, 15, 20, 33, 24, 33, 25, 39, 14, 9, 28, 34, 32, 1, 6, 22, 20, 29, 41, 38, 34, 30, 25, 5, 18, 15, 21, 23, 9, 29, 33, 32, 5, 34, 17, 43, 12, 36, 41, 39, 18, 3, 26, 12, 17, 26, 28, 26, 6, 17, 28, 19, 31, 27, 47, 18, 27, 21, 6, 31, 11, 11, 31, 26, 7, 25, 40, 35, 8, 9, 21, 33, 33, 40]}",False
Gomti Nagar,865,"{'Restaurant Cell': (20, 8), 'Customer Cell': (23, 24), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 27, 'Distance to Depot': 15, 'Distance to Restaurants': [0, 21, 19, 12, 33, 29, 33, 31, 17, 19, 11, 36, 7, 20, 26, 38, 19, 16, 9, 26, 16, 24, 9, 8, 15, 22, 17, 25, 18, 6, 18, 18, 7, 9, 31, 23, 15, 39, 42, 22, 10, 23, 13, 33, 8, 46, 13, 10, 42, 31, 26, 44, 4, 13, 12, 15, 34, 22, 19, 44, 28, 22, 39, 19, 37, 11, 24, 7, 36, 35, 9, 13, 8, 17, 37, 26, 21, 29, 35, 19, 15, 20, 33, 24, 33, 25, 39, 14, 9, 28, 34, 32, 1, 6, 22, 20, 29, 41, 38, 34, 30, 25, 5, 18, 15, 21, 23, 9, 29, 33, 32, 5, 34, 17, 43, 12, 36, 41, 39, 18, 3, 26, 12, 17, 26, 28, 26, 6, 17, 28, 19, 31, 27, 47, 18, 27, 21, 6, 31, 11, 11, 31, 26, 7, 25, 40, 35, 8, 9, 21, 33, 33, 40]}",Accept,18.0,"{'Restaurant Cell': (20, 8), 'Customer Cell': (23, 24), 'Preparation Time (mins)': 8, 'Expected Delivery Time (mins)': 27, 'Distance to Depot': 17, 'Distance to Restaurants': [20, 41, 39, 22, 23, 21, 33, 11, 21, 39, 19, 16, 15, 18, 30, 18, 19, 24, 25, 28, 8, 28, 13, 22, 35, 16, 13, 5, 22, 24, 4, 6, 19, 11, 11, 3, 33, 19, 22, 6, 30, 17, 21, 13, 22, 26, 29, 30, 22, 11, 22, 24, 18, 9, 14, 19, 14, 2, 19, 24, 30, 2, 21, 29, 21, 31, 26, 27, 16, 15, 27, 13, 14, 25, 17, 16, 17, 9, 15, 9, 13, 20, 15, 12, 13, 35, 19, 24, 21, 8, 26, 26, 21, 26, 10, 14, 35, 21, 26, 14, 22, 33, 23, 38, 17, 29, 7, 29, 33, 13, 12, 17, 20, 7, 23, 16, 20, 21, 19, 36, 23, 14, 14, 19, 6, 8, 46, 26, 17, 8, 21, 11, 25, 27, 24, 7, 3, 26, 27, 17, 19, 11, 6, 21, 45, 20, 27, 28, 29, 19, 13, 13, 24]}",False
Gomti Nagar,866,"{'Restaurant Cell': (31, 13), 'Customer Cell': (30, 20), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 46, 'Distance to Depot': 17, 'Distance to Restaurants': [20, 41, 39, 22, 23, 21, 33, 11, 21, 39, 19, 16, 15, 18, 30, 18, 19, 24, 25, 28, 8, 28, 13, 22, 35, 16, 13, 5, 22, 24, 4, 6, 19, 11, 11, 3, 33, 19, 22, 6, 30, 17, 21, 13, 22, 26, 29, 30, 22, 11, 22, 24, 18, 9, 14, 19, 14, 2, 19, 24, 30, 2, 21, 29, 21, 31, 26, 27, 16, 15, 27, 13, 14, 25, 17, 16, 17, 9, 15, 9, 13, 20, 15, 12, 13, 35, 19, 24, 21, 8, 26, 26, 21, 26, 10, 14, 35, 21, 26, 14, 22, 33, 23, 38, 17, 29, 7, 29, 33, 13, 12, 17, 20, 7, 23, 16, 20, 21, 19, 36, 23, 14, 14, 19, 6, 8, 46, 26, 17, 8, 21, 11, 25, 27, 24, 7, 3, 26, 27, 17, 19, 11, 6, 21, 45, 20, 27, 28, 29, 19, 13, 13, 24]}",Reject,-1.4,"{'Restaurant Cell': (31, 13), 'Customer Cell': (30, 20), 'Preparation Time (mins)': 12, 'Expected Delivery Time (mins)': 46, 'Distance to Depot': 31, 'Distance to Restaurants': [34, 55, 53, 22, 37, 35, 47, 7, 17, 53, 33, 24, 29, 32, 44, 24, 15, 38, 39, 42, 18, 42, 27, 26, 49, 30, 17, 11, 36, 38, 16, 16, 33, 25, 5, 15, 47, 31, 30, 12, 44, 11, 35, 27, 36, 32, 43, 44, 28, 25, 36, 30, 30, 21, 22, 33, 0, 12, 33, 30, 44, 12, 35, 43, 35, 25, 40, 41, 2, 23, 25, 27, 28, 39, 31, 30, 31, 15, 21, 15, 27, 14, 29, 26, 19, 49, 29, 38, 35, 8, 40, 40, 33, 34, 24, 14, 49, 29, 40, 2, 36, 47, 29, 52, 31, 43, 11, 43, 47, 19, 26, 31, 34, 21, 29, 30, 34, 27, 25, 50, 37, 28, 28, 17, 10, 14, 60, 36, 17, 14, 35, 3, 39, 33, 38, 7, 17, 32, 41, 23, 23, 3, 14, 35, 59, 30, 41, 30, 43, 33, 1, 1, 38]}",False
Gomti Nagar,867,"{'Restaurant Cell': (6, 26), 'Customer Cell': (22, 22), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 49, 'Distance to Depot': 31, 'Distance to Restaurants': [34, 55, 53, 22, 37, 35, 47, 7, 17, 53, 33, 24, 29, 32, 44, 24, 15, 38, 39, 42, 18, 42, 27, 26, 49, 30, 17, 11, 36, 38, 16, 16, 33, 25, 5, 15, 47, 31, 30, 12, 44, 11, 35, 27, 36, 32, 43, 44, 28, 25, 36, 30, 30, 21, 22, 33, 0, 12, 33, 30, 44, 12, 35, 43, 35, 25, 40, 41, 2, 23, 25, 27, 28, 39, 31, 30, 31, 15, 21, 15, 27, 14, 29, 26, 19, 49, 29, 38, 35, 8, 40, 40, 33, 34, 24, 14, 49, 29, 40, 2, 36, 47, 29, 52, 31, 43, 11, 43, 47, 19, 26, 31, 34, 21, 29, 30, 34, 27, 25, 50, 37, 28, 28, 17, 10, 14, 60, 36, 17, 14, 35, 3, 39, 33, 38, 7, 17, 32, 41, 23, 23, 3, 14, 35, 59, 30, 41, 30, 43, 33, 1, 1, 38]}",Reject,-3.1,"{'Restaurant Cell': (6, 26), 'Customer Cell': (22, 22), 'Preparation Time (mins)': 5, 'Expected Delivery Time (mins)': 49, 'Distance to Depot': 0, 'Distance to Restaurants': [15, 24, 22, 17, 18, 14, 18, 28, 16, 22, 4, 21, 8, 5, 13, 23, 16, 7, 8, 11, 13, 11, 6, 17, 18, 7, 14, 22, 5, 9, 15, 15, 8, 6, 28, 16, 16, 24, 27, 19, 13, 20, 4, 18, 7, 31, 12, 13, 27, 16, 11, 29, 13, 10, 9, 2, 31, 19, 4, 29, 13, 19, 24, 12, 22, 26, 9, 12, 33, 20, 22, 4, 7, 8, 22, 11, 6, 22, 20, 16, 4, 17, 18, 9, 18, 18, 24, 7, 6, 25, 19, 17, 16, 21, 7, 17, 18, 26, 23, 31, 15, 16, 18, 21, 0, 12, 20, 12, 16, 18, 17, 10, 19, 10, 28, 3, 21, 26, 24, 19, 12, 11, 3, 14, 23, 21, 29, 21, 14, 23, 4, 28, 12, 32, 7, 24, 14, 21, 16, 12, 14, 28, 17, 8, 28, 25, 20, 23, 12, 6, 30, 30, 25]}",False
